clean_text,label
"Lots of music making.  Lots of being awake.  Lots of it all being worth it.  Lots of mask wearing (P.S. - PLEASE WEAR YOUR MASKS 💜).  And a whole lot of missing you all.  We love you guys, and can’t wait for you to hear what’s coming.  Starting next month 💜 ",
"@39Magilla I live in Boston and adherence to masking and social distancing is deteriorating slowly from where we were in April. We aren't doomed, as it seems we still have decent masking in the immediate metro area, but private events and crowds are an issue.",
@AshleyTschoepe @GregAbbott_TX Because we’re still in a pandemic. We can do multiple things to decrease transmission. Masking is one. Getting vaccinated when available is another.,
"@LifeDorr @GeorgeTakei You are a dipshit. The mask does not prevent one from contracting Covid-19, it helps prevent one from spreading it. I wear mine in public for dipshits like you cause I’m a nurse. I could be asymptomatic for 14 days.",
We’re back! The Class of 2021 learned about our new safety protocols during orientation today. We are praying for a safe and successful school year!☘️💙•#safteyfirst #socialdistancing #masks #backtoschool #classof2021 ,
"@murray_nyc @realDonaldTrump I will have absolutely NO sympathy if theseTrumpets get deadly ill withCovid-19 &amp;spread it2their families, friends&amp;co- workers,4their selfish&amp;criminal actions 2not wearAmask atTrumps rallies.. Then I hope POTUSwill Bcharged withCriminallyNegligent homecide4espreading the disease",
"Make Plans For  Life Church Social Distance Be A Blessing Sunday September 27,2020 @9:30amExperience A great Worship and Word to inspire and impact your life Pick up donated food to bless a family after service Stay safe, wear your mask and see you Sunday. ",
"It’s sad, frustrating &amp; also awe inspiring to see these frontline doctors &amp; nurses risking their lives, if it doesn’t inspire one to do their part to wear masks, social distance, wash their hands &amp; stay in...then you have no heart for those risking their lives &amp; family lives. ❤️ ",
This is not a political statement it comes from the heart of a pediatrician. Just wear a mask. It’s simple. Easy to do. You might save the life of a friend of a friend of a friend without even knowing it. It can’t hurt and it may really help. Wear a mask please. #COVID19 #MaskUp,
Saw this yesterday / vast majority are community exposures so reminds everyone to be cautious even outside the hospital.For everyone: you should be super careful when out &amp; about (in your own communities) as whoever you interact w/ might just be a healthcare worker. So #MaskUp! ,
Just your daily reminder! WEAR A MASK! WEARING IS CARING!! #WearAMask #WearingIsCaring ,
It’s crazy how many  people I see who don’t even care to wear a mask out in public. 🤢,
"@AuthorJCHowell @Angela72825448 @Mason81Sophie @SandraSBreen @dbongino @SKYRIDER4538 @LibsNoFun @DaveSchreiber3 @David_MagaUSA @MarkTJay3 @sxdoc @Terri101092 @petluvers4Trump I am speaking of wearing a mask, maintaining social distancing, avoiding crowds and congregating. Most far right Conservatives I know flat out refuse to comply with these simple steps",
Shoutout to the straightforward @murtazaakhter who is on the front lines in #COVID19-stricken #Arizona &amp; dropping important wisdom everyone needs to hear. #WearAMask2SaveLives #MasksSaveLives @MSNBC @BWilliams @uarizona ,
@GretaThunberg 🌈Do I have a Right to disagree with the CDC?  Sweden does not wear masks. In my opinion wearing a mask causes Affixation &amp; causes bad air to collect in my lungs &amp; causes Covid.  Sweden does not use masks &amp; so has a near-ZERO Covid death rate.  Sweden is right. CDC is wrong.,
Students from kindergarten to 12th grade will have to wear a mask that covers the nose and mouth when social distancing measures aren't possible. 😷 ,
"It’s ppl out here dying &amp; trying to cope with COVID. And fighting on the front lines to cure the ppl with COVID and you ignorant fucks are still not caring. Still out, not wearing mask, not respecting social distancing, going to crowded ass clubs. y’all are what’s wrong with us",
"@StillJustDave Wear a mask, you stupid ass!",
"@WayneZawila @gracelover1131 @ImmersiveParks Covid particles don’t just travel on their own, they would be attached to minuscule water droplets or particles you are expelling. The mask blocks those.",
Oh FUCK that shit!  Patriotic would have been jumping on Covid-19  like a tick on a hound way back in February and issuing mandatory masks THEN!@realDonaldTrump grow up!Trump tweets image of himself wearing a mask and calls it 'patriotic',
"Or you could care about your neighbors and wear a damn mask during a pandemic, Kirk. I'm so tired of actors I crushed on being asshats. ",
"Get ready for “Back to School” Pupsicles at the Park! Join UDP&amp;R &amp; @PetValuUS this Saturday, September 12 from 10 am to 12 pm for a popsicle social - complimentary for people &amp; pups! There will be plenty of hand sanitizer and of course, don’t forget your masks. 😷🐾 ",
"“Get off my property”“I don’t know how you thought this was gonna go”“Wear a mask”“Fuck Trump”Damn, the suburbs are lit. Who knew. I keep watching this &amp; laughing so hard. Omg. 🤣🤣",
Of course they didn’t give her an apron and they aren’t enforcing masks to vote in Louisiana.  She only agreed to work if she was going to have all the proper PPE.I’m so irritated.,
The only time I am excited to wear a mask is when mother nature visits and I must hide these hormonal zits....,
I heard 5 covid codes and 6 rrts on my 12 HOUR shift yesterday but continue to go to cowboys and social house and your maskless gyms while your loved ones die alone 🤷🏻‍♀️ ,
"@BrianinOmaha @Pwatson20247281 @Adam_Creighton @rStillredjack In some countries, it's courtesy and common sense to wear a mask when you have a cold or flu. People almost always know when they have those, because there is a short incubation period. Universal masks especially help covid because of the long incubation time frame.",
@2bblack @ElizLanders #HerdMentality is clouding your judgement!! Masks 😷 are to help PREVENT catching the virus. Once a patient is known to be INFECTED PPE is required. See the difference? ,
"@GovMikeDeWine @ArnoldSports That was a pivotal moment; we avoided a super spreading event.  Nothing is or will be easy until a safe and effective vaccine is developed.  We all need to contribute by practicing distancing, masking up, and washing our hands.  Pretty simple.",
@GovStittGoogles please consider mandating that everyone wear a mask at restaurants! A lot of Texans driving north to OU stop at places like Robertson’s!  None of the employees are wearing masks.  Hope we are safe in Oklahoma!,
They don’t learn until they or someone they love gets severe #covid19 or dies from it. Wait for a vaccine like @pfizer’s 90-97% effective until next year. #wearamask #selfisolate. 🙏🏼 ,
@shaun_gains The mask is the only thing I take issue with. Wear a fucking mask!!,
My sister painted a Grogu with a mask and hand sanitizer for me... ,
Happy Covid-19 Monday...a day for Roses!  @myglendale masksforacause #roses #wewillsurvive #doingmypart #coronavirüsü @ Verdugo Woodlands ,
Play it safe. #DoubleMask ,
"Yo Speedy. The mask you wear isn't to protect you. It's to protect OTHER people from you breathing on them. So you look pretty stupid on a motorcycle, or in a vehicle, wearing a mask 😷🤣😜",
"My family made the painful decision to skip my husband’s family’s beautiful Thanksgiving of 25. My in-laws are in their 80’s... it’s too risky. It’ll be a party of 4, at home. Just. Like. Every. Other. Night. #wearamask ",
@dant1234 @GovSisolak What's causing further job losses is the ghastly incompetent response to Covid by the Trump administration. Denying a virus exists and sacrificing lives for the economy instead of paying everyone to stay home and mask up was idiotic to put it nicely.,
When it’s safe to travel again I’m finding all of these and taking masked selfies in front of them like normies do with murals ,
"@ZachHonig I have had no issue maintaining a social distance even at busy venues. Plenty of hand sanitizer, #SportyMasks, and common sense.",
Apparently COVID-19 is now a real thing but wasn’t a problem for Trump’s rallies which led to an est 30k infections and 700 deaths. People celebrating are masked today. ,
Good morning!  Make good choices today as you start the week.  Wash your hands and PLEASE wear your masks so our country can shut down this horrible #Covid_19 #SARSCoV2 #Pandemic. 🌞😷 ,
"Need to continue mask wearing, social distancing, avoiding crowds, and frequent hand hygiene. #SaveLives #COVID19 ",
@BerwickJeff Not wearing a mask outdoors here in Ohio. They force you to wear one inside big box stores. Are they forcing that indoors in Mexico?,
"@Wearadamnmask2 @esoj1212 @lisahagan101 Masks are worn but removed in worst places and virus still spreads! Very little social distancing is being practiced and idiots who refuse to mask up further the spread! November 3, 2020 Americans go to the polls as I strongly opposed it, virus explodes! Now we enter Fall!",
"Seeing my parents without having to quarantine beforehand, seeing my sister at all, traveling more frequently, seeing more than 3 of my friends, playing basketball, working out at the gym without a mask, going to a bar, going out to eat more, being at my office with coworkers. ",
Classing up the mask 😷 game!! #goduke🏀 #covid19 #mandatorymasks @ South Tampa ,
