clean_text,label
"@WOsrin @Sydfish You suck! COVID-19 is exploding because your dumb fuck asses had to protest, riot, loot, burn down neighborhoods and destroy businesses and statues over a dead criminal. And you blame a few who wish to not wear a mask. This is America you dumb fuck where we have choice freedom!",
Our Nation’s freedom MASKot. #4thofJuly2020 #FourthofJuly #America #Pandemic #BeSafeOutThere ,
Face Masks need to wore by the sick and old. If you are worried about getting a virus that you have a 99 percent of recovery wear one . If you are willing to take the risk it's your freedom of choice. ,1
@stompleftism @StLukesHealthTX @TXMedCenter @bcmhouston Your history isn’t very good. Go back and review the concept and term civitas- Cicero - Rome. With the rights of citizens also come responsibilities to the common good. Wearing a mask is a responsibility during this pandemic. Polar opposite to  following immoral orders,
They proved how stupid the sheep are with the mask bull shut. ,1
"@PressSec I wonder how many more will get sick to prove your position of ""maskless freedom""  IN THE MIDDLE OF A GLOBAL PANDEMIC THATS KILLED MILLIONS and over 210,000 Americans.Since Trumps staff is becoming infected, will you now take smarter measures...Who am i kidding?#probablyNot",
The biggest problem with mask mandates during this pandemic is that they inspire resistance from people who are convinced they're fighting for freedom.,
"@DrRobDavidson @DailyCaller If masks work, as many claim, why are health care workers dying and they have the best masks in N-95 masks. This makes no sense. @SenSherrodBrown made the claim ""Masks Work"" in a tweet with no scientific proof. #WhereIsTheProof Fact is #NobodyReallyKnowsForSure Right?",
"I don’t know if anyone can hear, it’s a one man anti-mask/freedom rally.  He is going on about making people wear masks is violating our freedoms. ",
@tariqnasheed @McKaylaRoseJ I don’t wear a mask either come do that to me,
"@b4freedomleaves Well if one wants freedom, without the requirements to wear mask, there is a plethora of Republican states for one to move to if they want #Freedom. Such as Arizona, Texas, Florida, Alabama, Georgia, Tennessee, etc? Such as Florida, with @GovRonDeSantis, a #complainingRepublican?",
@JoeBiden COVID-19 is an equal opportunity virus!  It doesn't care about your feelings or your rights! #MaskUp,
@MeghanMcCain So that people are making about freedom whether or not to wear a mask which could affect the health of all of us and 204K Americans have died largely because of their callus and stupidity - it included all Republicans in Congress &amp; the WH who have enabled this and spread 2/4,
"@mtgreenee If you don't follow the mask policy, I look forward to @SpeakerPelosi refusing to seat you!Along with rights come responsibility - something you and the other #QIdiots seem to have never learned in basic civics 😠#COVID19 is not a joke!!!",
@ChrisWickNews I don’t wear a mask and will never take the vaccine.,
"I ran into a Karen today at a doctors appointment, she really came in there trying to plead her rights about not needing to wear her mask or get her temperature checked,  but you came to a whole hospital ma'am if that's how you feel stay home and die stupid.",
"Election Day = Nov. 3, 2020Inauguration Day= Jan. 20, 2020COVID “Virus” Over= Jan. 21, 2020But I Bet Y’all Take That Mask Off When “Those People” Tell You It’s Over Though... It’s Called A Virus, It’s Never Over 🤦🏽‍♂️",
@deadlysin135 @HEl_I_Oados_usa @AyannaPressley You aren't making sense. Of course I don't wear a mask. There's zero evidence that it helps anyone and I have no fear of the silly virus anywayI will probably mute you now because you really don't make sense and I'm not gonna argue on twitter with a child,
"@badastridd @Eventhedogsabo1 Gravity is a law of nature. So is diet. People who eat wheat get fat. They easy path is not working. If masks worked, schools would be open.  Vietnam has ZERO Covid deaths because they eat RICE, not wheat.  US Teachers must do the hard job of stop eating pizza &amp; beer.  Use vit.C",
"@drich82 I’m not wearing one just to conform to their “oh it’s the new normal”. I’m not scared of the flu, so why be scared of covid?  They have the right to refuse service and I respect that. I will not be a sheep however. #nevermask #saynotomasks",
This sums up the hypocrisy of these people freaking out about wearing masks sooooo perfectly #WearAMask #Masks4All #COVID19 #coronavirus #Covid_19 #freedom #VoteBlue #dumptrump #Masks #virus #magats #Bigots @realDonaldTrump ,
@Holly4KJ @noel_ip @linseymarr I certainly hear you! Just trying to get ppl to wear masks is very trying. Ppl have received such mixed messages from the federal govt I see an almost “if I don’t wear a mask I’m showing the “deep state” they won’t tell me what to do. All while infecting themselves and others.,
#freedom #mask #Covid #me @ Parker's Landing - Lincoln NE ,
@Jewelz1962 It’s just a flu that affects some people worse than others. Im not scared of Rona. I don’t wear a mask. Nancy will say she trust joe if he say to take the vaccine. If Trump says it’s ok she won’t. Trump is for America and farmers. Joe is not. He and Obama proved that for 8 yrs,
"@nofruitbutnut @darakass @sanjum I don’t wear a mask outdoors when my physical distance from others is sufficient. However, in this setting the masks did potentially provide some benefit.",
"@macyvanappel @its_menieb @JoeBiden Go along like a sheep 🐑 and follow along!! If you say the masks work then China would’ve never got the Covid, Karen!!! Gullible",
@marklevinshow I refuse to wear a mask,
@MeghanMcCain People are really dying because of others rights to NOT wear a mask!  Your Republican team!! #LivingOnStupid,
"Like, you talk about the government taking away your rights when they ask you to wear a mask. Imagine getting your right to education taken away. Don’t be so selfish.",
"Also, wear a mask. Your liberties and rights will be fine. And bonus! So will the people around you.",
"So if you go to a place of business without shoes, a shirt or pants on &amp; they ask you to leave do you get outraged about your “rights?” So why the outrage over masks? If your demigod Trump told you to wear the mask would you be just as outraged? #covid19",
It's pretty strange they treat this as like a freedom issue when it feels like its always more about not wanting to be publicly shamed for not masking/distancing. They want the impossible....they want their innocence...from knowing anything was ever wrong ,
"9 times more likely to die if you have bad teeth...After a year of ""wear a mask"" they have now linked oral health to respiratory health.Masks kill! #unmaskamerica #Reopencalifornia",
I refuse to wear a mask. They do absolutely nothing. #MasksOffAmerica ,1
"Megan McCain You don’t get it, our freedoms, lack of mask-wearing, people not getting vaccine, makes USA very diff than Israel #TheView #meganmccain",
"Imagine not being able to mandate simple masks in response to a deadly pandemic 'cause ""freedom."" 🙄 ",
Check out this video I helped put together about worker rights and protections during COVID-19 (featuring a familiar voice). Questions about your rights and responsibilities? Questions about wearing a mask? Feel free to reach out 🤗,
"@Matthew_4_Trump If masks work, how did I catch a cold?  I always wear one since we’ve had a mandate since last year in NY.Does my mask only filter “The Rona” or is someone with a brain and a spine going to admit it’s just a “talisman” to the Covid gods, to prove our faith to them?",
